order_id,order_time,location,cuisine,total_items,order_value
12654,2026-06-25 22:29:00,Mumbai,Biryani,5,1324
12655,2026-02-16 08:35:00,Kolkata,Indian,5,1199
12656,2026-04-29 07:40:00,Mumbai,Chinese,3,558
12657,2026-06-11 11:15:00,Kolkata,Italian,3,884
12658,2026-03-17 14:30:00,Pune,Indian,6,988
12659,2026-04-21 13:23:00,Bangalore,Chinese,5,1385
12660,2026-04-27 13:19:00,Mumbai,Biryani,3,557
12661,2026-06-17 16:41:00,Delhi,Desserts,4,640
12662,2026-02-17 10:04:00,Delhi,Indian,6,563
12663,2026-07-17 10:43:00,Hyderabad,Chinese,6,752
12664,2026-04-05 08:31:00,Mumbai,North Indian,5,1066
12665,2026-06-07 20:42:00,Bangalore,Chinese,3,1135
12666,2026-02-23 21:47:00,Kolkata,Fast Food,4,500
12667,2026-06-20 17:20:00,Bangalore,Indian,1,1497
12668,2026-05-30 12:01:00,Mumbai,Biryani,2,962
12669,2026-06-18 10:12:00,Kolkata,Chinese,2,1352
12670,2026-02-17 21:46:00,Delhi,Chinese,3,720
12671,2026-04-01 18:10:00,Delhi,Chinese,2,435
12672,2026-02-06 07:47:00,Pune,Desserts,5,192
12673,2026-02-26 19:24:00,Kolkata,Fast Food,5,780
12674,2026-07-03 12:56:00,Delhi,Italian,5,1234
12675,2026-03-18 14:49:00,Mumbai,South Indian,2,165
12676,2026-04-04 12:40:00,Kolkata,Biryani,1,542
12677,2026-04-06 18:57:00,Pune,North Indian,4,1183
12678,2026-01-07 19:07:00,Pune,Biryani,5,183
12679,2026-07-15 10:36:00,Kolkata,Chinese,2,866
12680,2026-01-07 11:34:00,Mumbai,Desserts,6,821
12681,2026-04-26 21:08:00,Kolkata,Indian,2,1227
12682,2026-04-23 08:09:00,Mumbai,North Indian,2,1356
12683,2026-06-10 17:37:00,Bangalore,South Indian,1,1259
12684,2026-01-23 13:37:00,Pune,Indian,5,369
12685,2026-04-11 11:46:00,Delhi,Indian,2,1356
12686,2026-03-25 21:15:00,Pune,Biryani,5,584
12687,2026-04-22 21:54:00,Pune,Indian,6,1248
12688,2026-01-03 13:09:00,Mumbai,Chinese,4,1467
12689,2026-01-16 12:37:00,Pune,Chinese,2,1384
12690,2026-01-10 03:51:00,Mumbai,Indian,2,276
12691,2026-03-09 20:12:00,Delhi,Indian,6,728
12692,2026-02-02 18:11:00,Kolkata,Biryani,5,620
12693,2026-05-05 19:58:00,Delhi,Indian,3,884
12694,2026-07-01 13:45:00,Kolkata,Biryani,2,771
12695,2026-05-03 08:37:00,Bangalore,Fast Food,2,901
12696,2026-04-12 21:52:00,Delhi,Indian,4,1141
12697,2026-02-17 12:34:00,Pune,Italian,1,954
12698,2026-07-03 20:27:00,Mumbai,North Indian,2,1223
12699,2026-01-23 19:46:00,Pune,Chinese,5,1218
12700,2026-07-01 12:57:00,Hyderabad,Indian,2,1231
12701,2026-04-25 19:23:00,Bangalore,Chinese,4,568
12702,2026-04-07 10:44:00,Mumbai,Biryani,6,651
12703,2026-02-04 21:12:00,Kolkata,Fast Food,6,451
12704,2026-04-04 14:30:00,Bangalore,Chinese,3,1494
12705,2026-07-03 20:02:00,Pune,Indian,1,1084
12706,2026-02-27 20:56:00,Hyderabad,South Indian,1,214
12707,2026-03-28 19:30:00,Hyderabad,Desserts,2,245
12708,2026-04-23 21:40:00,Delhi,South Indian,1,1218
12709,2026-06-27 17:03:00,Pune,Italian,2,868
12710,2026-05-17 14:25:00,Bangalore,South Indian,3,908
12711,2026-06-19 07:47:00,Pune,Italian,3,1084
12712,2026-03-02 03:49:00,Mumbai,Biryani,2,698
12713,2026-02-26 14:09:00,Kolkata,Desserts,6,993
12714,2026-07-19 17:57:00,Pune,North Indian,2,1160
12715,2026-03-05 23:58:00,Mumbai,Biryani,6,250
12716,2026-06-20 20:33:00,Pune,Biryani,6,918
12717,2026-01-18 10:46:00,Pune,Chinese,5,1418
12718,2026-06-28 11:28:00,Kolkata,Indian,3,1499
12719,2026-02-22 16:47:00,Kolkata,Fast Food,1,852
12720,2026-01-22 21:50:00,Delhi,Chinese,2,238
12721,2026-06-07 20:18:00,Hyderabad,Biryani,2,520
12722,2026-03-26 22:16:00,Delhi,Indian,6,1357
12723,2026-05-27 20:17:00,Kolkata,South Indian,5,921
12724,2026-06-03 09:11:00,Pune,Indian,4,1160
12725,2026-06-08 12:48:00,Delhi,Biryani,6,242
12726,2026-04-05 19:04:00,Hyderabad,Indian,1,1327
12727,2026-02-10 21:31:00,Pune,Chinese,4,1340
12728,2026-03-11 13:00:00,Delhi,Indian,1,1499
12729,2026-03-31 07:20:00,Delhi,North Indian,2,712
12730,2026-02-18 17:30:00,Pune,Biryani,4,445
12731,2026-01-10 20:51:00,Mumbai,Fast Food,1,556
12732,2026-04-03 07:20:00,Kolkata,North Indian,3,1495
12733,2026-04-08 16:25:00,Kolkata,South Indian,4,1234
12734,2026-04-13 23:54:00,Kolkata,Desserts,2,1150
12735,2026-04-19 12:44:00,Delhi,Biryani,2,224
12736,2026-01-06 17:57:00,Delhi,Biryani,1,621
12737,2026-07-15 18:59:00,Kolkata,Indian,4,1048
12738,2026-05-20 20:25:00,Pune,Biryani,1,167
12739,2026-06-25 19:40:00,Hyderabad,Indian,3,1358
12740,2026-03-04 13:44:00,Delhi,Fast Food,2,1369
12741,2026-03-23 17:43:00,Pune,Italian,1,1439
12742,2026-02-24 21:14:00,Mumbai,Fast Food,1,1258
12743,2026-03-16 11:03:00,Mumbai,South Indian,2,878
12744,2026-01-14 15:47:00,Kolkata,Indian,1,975
12745,2026-05-04 10:32:00,Hyderabad,North Indian,6,808
12746,2026-04-28 18:18:00,Delhi,Fast Food,5,802
12747,2026-05-26 02:15:00,Mumbai,Desserts,1,1303
12748,2026-03-12 09:49:00,Pune,Biryani,4,820
12749,2026-04-06 18:16:00,Delhi,Indian,1,854
12750,2026-01-01 09:38:00,Bangalore,Indian,5,242
12751,2026-05-21 21:09:00,Bangalore,Biryani,6,481
12752,2026-06-13 17:00:00,Pune,Biryani,4,1394
12753,2026-02-17 17:00:00,Delhi,North Indian,2,1429
12754,2026-06-30 20:58:00,Hyderabad,Chinese,3,665
12755,2026-01-11 17:06:00,Bangalore,Chinese,2,278
12756,2026-07-14 21:10:00,Pune,Biryani,3,627
12757,2026-07-02 20:47:00,Hyderabad,Fast Food,6,1306
12758,2026-04-12 09:59:00,Hyderabad,North Indian,4,933
12759,2026-03-06 18:38:00,Hyderabad,Biryani,1,462
12760,2026-03-04 13:40:00,Mumbai,Italian,2,491
12761,2026-06-15 21:23:00,Mumbai,Biryani,2,452
12762,2026-03-10 18:11:00,Hyderabad,Indian,1,1106
12763,2026-02-02 12:06:00,Hyderabad,North Indian,3,1286
12764,2026-03-12 02:40:00,Delhi,Chinese,5,447
12765,2026-06-03 21:53:00,Bangalore,North Indian,4,945
12766,2026-04-06 10:02:00,Delhi,Chinese,4,1193
12767,2026-07-14 16:00:00,Kolkata,Indian,1,1478
12768,2026-04-30 20:58:00,Delhi,Biryani,5,186
12769,2026-03-15 20:49:00,Pune,Chinese,1,1134
12770,2026-02-09 21:10:00,Mumbai,Fast Food,5,942
12771,2026-06-04 17:11:00,Mumbai,Italian,2,1282
12772,2026-06-19 23:03:00,Kolkata,Fast Food,4,181
12773,2026-04-30 19:48:00,Kolkata,Fast Food,2,375
12774,2026-03-16 07:30:00,Kolkata,Desserts,2,1491
12775,2026-06-24 21:03:00,Mumbai,Biryani,3,669
12776,2026-03-02 19:03:00,Kolkata,Biryani,6,975
12777,2026-03-16 17:17:00,Kolkata,South Indian,4,327
12778,2026-02-27 18:14:00,Mumbai,Indian,6,674
12779,2026-05-30 19:12:00,Hyderabad,Biryani,3,804
12780,2026-07-15 07:14:00,Bangalore,Italian,6,955
12781,2026-07-04 12:06:00,Bangalore,Biryani,2,934
12782,2026-03-06 18:57:00,Pune,Biryani,3,386
12783,2026-04-27 06:42:00,Delhi,South Indian,1,1260
12784,2026-04-10 16:46:00,Mumbai,South Indian,4,1439
12785,2026-07-06 16:01:00,Delhi,Indian,3,197
12786,2026-06-13 20:37:00,Pune,South Indian,2,358
12787,2026-05-04 16:39:00,Bangalore,Chinese,6,303
12788,2026-01-21 19:52:00,Mumbai,North Indian,2,652
12789,2026-05-18 17:58:00,Delhi,Fast Food,1,221
12790,2026-02-23 19:18:00,Kolkata,Indian,5,1062
12791,2026-07-15 23:09:00,Delhi,Chinese,5,197
12792,2026-05-02 18:36:00,Pune,Chinese,4,779
12793,2026-01-16 14:31:00,Delhi,Fast Food,3,761
12794,2026-05-16 22:15:00,Hyderabad,North Indian,1,1453
12795,2026-01-02 14:55:00,Kolkata,North Indian,2,902
12796,2026-03-05 12:42:00,Hyderabad,Chinese,6,510
12797,2026-02-09 12:46:00,Bangalore,North Indian,2,522
12798,2026-05-17 12:26:00,Kolkata,North Indian,5,254
12799,2026-01-04 11:10:00,Delhi,Biryani,4,1195
12800,2026-07-19 13:35:00,Delhi,Biryani,6,226
12801,2026-04-26 21:59:00,Kolkata,Fast Food,5,1373
12802,2026-04-21 13:30:00,Kolkata,Indian,2,788
12803,2026-03-02 19:35:00,Hyderabad,Fast Food,1,874
12804,2026-04-21 17:28:00,Delhi,Indian,2,1421
12805,2026-03-07 22:34:00,Hyderabad,Chinese,1,265
12806,2026-02-17 21:07:00,Bangalore,Indian,5,1304
12807,2026-03-20 21:54:00,Mumbai,Indian,1,1130
12808,2026-01-08 16:56:00,Delhi,Fast Food,4,532
12809,2026-06-01 06:44:00,Delhi,Indian,5,738
12810,2026-05-10 21:08:00,Mumbai,Fast Food,4,1094
12811,2026-07-03 04:08:00,Pune,Indian,4,870
12812,2026-02-04 14:26:00,Bangalore,Biryani,1,1235
12813,2026-06-07 20:42:00,Hyderabad,Chinese,3,834
12814,2026-05-09 19:38:00,Hyderabad,Fast Food,3,277
12815,2026-03-19 14:14:00,Mumbai,Desserts,5,975
12816,2026-04-05 20:39:00,Pune,North Indian,2,718
12817,2026-04-01 19:15:00,Mumbai,South Indian,2,151
12818,2026-03-13 11:53:00,Bangalore,South Indian,1,1500
12819,2026-02-12 19:24:00,Delhi,Indian,5,1445
12820,2026-04-23 11:49:00,Mumbai,North Indian,1,924
12821,2026-02-15 05:21:00,Pune,Chinese,2,1190
12822,2026-04-02 09:54:00,Pune,Indian,3,1309
12823,2026-02-04 08:29:00,Bangalore,Italian,6,1318
12824,2026-06-14 13:02:00,Mumbai,Desserts,2,304
12825,2026-07-20 14:38:00,Bangalore,Fast Food,2,1419
12826,2026-03-24 22:53:00,Kolkata,Biryani,4,505
12827,2026-03-28 19:41:00,Pune,Chinese,6,496
12828,2026-02-25 20:17:00,Delhi,Indian,2,694
12829,2026-06-29 20:13:00,Kolkata,North Indian,1,1455
12830,2026-04-10 19:55:00,Bangalore,Biryani,1,368
12831,2026-01-12 12:02:00,Hyderabad,Desserts,6,519
12832,2026-01-03 18:11:00,Hyderabad,Fast Food,6,720
12833,2026-06-22 05:37:00,Mumbai,Desserts,1,1069
12834,2026-03-19 14:17:00,Hyderabad,Indian,1,1335
12835,2026-05-08 17:04:00,Bangalore,Chinese,1,210
12836,2026-01-30 20:00:00,Kolkata,Indian,2,788
12837,2026-05-14 22:26:00,Pune,Indian,3,910
12838,2026-03-02 10:56:00,Kolkata,Biryani,6,1067
12839,2026-01-06 13:02:00,Mumbai,South Indian,2,1357
12840,2026-03-05 17:30:00,Pune,Indian,4,1456
12841,2026-05-03 16:58:00,Hyderabad,Chinese,3,1085
12842,2026-02-02 21:38:00,Pune,Chinese,5,739
12843,2026-05-26 11:02:00,Bangalore,Biryani,4,411
12844,2026-04-04 19:45:00,Delhi,North Indian,6,248
12845,2026-04-21 13:58:00,Delhi,Italian,5,986
12846,2026-03-31 21:07:00,Bangalore,Biryani,2,1242
12847,2026-03-11 14:56:00,Kolkata,Biryani,2,889
12848,2026-04-26 01:57:00,Mumbai,Biryani,3,241
12849,2026-02-12 23:28:00,Delhi,Italian,3,637
12850,2026-06-03 14:40:00,Hyderabad,South Indian,6,1161
12851,2026-06-23 22:27:00,Bangalore,Chinese,4,847
12852,2026-02-15 13:53:00,Mumbai,Desserts,1,214
12853,2026-06-04 09:58:00,Kolkata,Chinese,6,932
12854,2026-03-19 20:50:00,Mumbai,Fast Food,4,1127
12855,2026-04-04 15:15:00,Pune,Biryani,4,996
12856,2026-05-21 18:25:00,Bangalore,Biryani,4,264
12857,2026-04-06 01:57:00,Mumbai,Chinese,2,1191
12858,2026-06-27 08:30:00,Kolkata,South Indian,2,1422
12859,2026-06-11 17:31:00,Kolkata,Fast Food,4,541
12860,2026-04-21 21:58:00,Hyderabad,Indian,2,1002
12861,2026-03-23 17:04:00,Delhi,Biryani,3,953
12862,2026-07-15 12:08:00,Bangalore,Indian,2,907
12863,2026-03-10 23:25:00,Delhi,Fast Food,1,1207
12864,2026-06-10 08:09:00,Kolkata,Desserts,5,1308
12865,2026-04-23 13:33:00,Kolkata,Chinese,2,789
12866,2026-06-14 21:04:00,Kolkata,Fast Food,4,969
12867,2026-06-30 20:01:00,Pune,Fast Food,1,835
12868,2026-03-15 19:49:00,Hyderabad,Biryani,4,1230
12869,2026-03-02 11:14:00,Pune,Biryani,1,1382
12870,2026-01-09 10:55:00,Delhi,Biryani,6,1091
12871,2026-05-26 08:38:00,Delhi,North Indian,3,1216
12872,2026-07-13 07:22:00,Bangalore,Italian,3,170
12873,2026-06-30 19:53:00,Hyderabad,Indian,3,643
12874,2026-06-09 13:53:00,Delhi,Biryani,1,1448
12875,2026-05-11 22:12:00,Pune,Indian,4,231
12876,2026-01-08 15:45:00,Kolkata,Fast Food,1,1261
12877,2026-07-01 19:51:00,Kolkata,Indian,5,675
12878,2026-06-29 20:50:00,Pune,South Indian,2,1388
12879,2026-01-19 12:34:00,Delhi,Biryani,3,166
12880,2026-05-17 14:40:00,Hyderabad,Chinese,1,1278
12881,2026-06-15 22:17:00,Hyderabad,Biryani,2,624
12882,2026-01-18 21:51:00,Bangalore,Biryani,3,556
12883,2026-05-03 10:27:00,Hyderabad,South Indian,4,196
12884,2026-07-10 07:36:00,Kolkata,Desserts,3,1303
12885,2026-06-11 20:42:00,Hyderabad,Indian,3,168
12886,2026-05-02 21:57:00,Hyderabad,Indian,4,964
12887,2026-05-16 17:25:00,Delhi,Indian,5,771
12888,2026-03-14 17:24:00,Hyderabad,Biryani,3,853
12889,2026-01-07 16:01:00,Pune,Indian,1,713
12890,2026-05-11 15:50:00,Bangalore,Chinese,5,527
12891,2026-02-08 21:30:00,Hyderabad,South Indian,4,1016
12892,2026-06-30 02:44:00,Mumbai,North Indian,1,741
12893,2026-06-20 16:41:00,Mumbai,Indian,1,1336
12894,2026-05-12 21:59:00,Bangalore,Chinese,1,636
12895,2026-04-19 18:03:00,Kolkata,Desserts,3,326
12896,2026-06-18 20:00:00,Mumbai,Italian,6,1449
12897,2026-07-07 10:58:00,Delhi,Indian,2,851
12898,2026-03-24 14:04:00,Pune,Chinese,5,441
12899,2026-03-17 15:53:00,Mumbai,Fast Food,1,667
12900,2026-01-24 18:48:00,Kolkata,Fast Food,2,454
12901,2026-03-16 18:07:00,Pune,Indian,1,1040
12902,2026-03-18 09:51:00,Hyderabad,Chinese,4,280
12903,2026-05-02 16:51:00,Kolkata,North Indian,5,1327
12904,2026-03-20 06:15:00,Delhi,South Indian,5,724
12905,2026-04-23 15:13:00,Kolkata,Desserts,4,504
12906,2026-04-06 19:57:00,Bangalore,Biryani,4,959
12907,2026-04-22 10:54:00,Mumbai,Fast Food,3,221
12908,2026-01-21 20:14:00,Bangalore,Chinese,2,1076
12909,2026-07-12 18:37:00,Delhi,Fast Food,3,1260
12910,2026-06-05 21:34:00,Kolkata,North Indian,4,1454
12911,2026-05-26 17:44:00,Bangalore,Biryani,3,685
12912,2026-03-27 12:43:00,Hyderabad,North Indian,3,1088
12913,2026-03-14 00:27:00,Hyderabad,Indian,3,564
12914,2026-05-04 12:23:00,Bangalore,Indian,5,1472
12915,2026-02-13 21:39:00,Mumbai,Indian,1,808
12916,2026-01-04 15:12:00,Hyderabad,Biryani,6,1154
12917,2026-05-13 14:37:00,Pune,Desserts,5,218
12918,2026-04-24 02:02:00,Mumbai,North Indian,3,579
12919,2026-06-15 20:33:00,Mumbai,Italian,1,1042
12920,2026-07-13 11:06:00,Hyderabad,Fast Food,6,1446
12921,2026-02-08 22:32:00,Delhi,Italian,2,676
12922,2026-06-03 20:27:00,Hyderabad,Indian,3,696
12923,2026-04-07 10:20:00,Bangalore,North Indian,4,1187
12924,2026-06-05 18:44:00,Mumbai,Fast Food,5,795
12925,2026-01-03 08:05:00,Pune,North Indian,2,901
12926,2026-01-13 17:23:00,Kolkata,South Indian,5,1342
12927,2026-01-02 14:04:00,Kolkata,Indian,4,459
12928,2026-02-04 10:29:00,Bangalore,Fast Food,4,818
12929,2026-05-07 14:30:00,Mumbai,Fast Food,5,1337
12930,2026-02-07 19:24:00,Pune,North Indian,2,1260
12931,2026-05-30 11:27:00,Bangalore,Italian,6,798
12932,2026-06-13 12:32:00,Bangalore,Fast Food,4,1472
12933,2026-05-18 21:40:00,Pune,Italian,2,1153
12934,2026-05-31 20:43:00,Mumbai,Biryani,4,602
12935,2026-03-02 20:35:00,Hyderabad,Chinese,3,453
12936,2026-06-06 22:32:00,Kolkata,North Indian,1,1184
12937,2026-03-02 13:31:00,Pune,Desserts,6,694
12938,2026-06-16 19:17:00,Hyderabad,South Indian,6,1107
12939,2026-02-10 12:35:00,Kolkata,Chinese,4,805
12940,2026-06-20 06:14:00,Kolkata,Indian,4,612
12941,2026-04-19 19:37:00,Pune,Fast Food,1,581
12942,2026-06-02 10:56:00,Delhi,Indian,5,360
12943,2026-02-03 20:59:00,Delhi,Biryani,4,1325
12944,2026-01-20 08:21:00,Pune,North Indian,3,499
12945,2026-02-13 11:32:00,Delhi,Italian,2,714
12946,2026-06-16 12:44:00,Mumbai,Fast Food,1,907
12947,2026-06-22 15:58:00,Bangalore,Indian,3,583
12948,2026-04-07 23:44:00,Bangalore,Biryani,5,1483
12949,2026-02-16 21:04:00,Pune,Biryani,3,460
12950,2026-05-13 07:56:00,Kolkata,South Indian,4,1284
12951,2026-07-20 23:21:00,Mumbai,Fast Food,1,1093
12952,2026-01-12 13:37:00,Pune,Fast Food,3,200
12953,2026-04-30 10:13:00,Hyderabad,Biryani,3,1339
12954,2026-03-14 20:25:00,Pune,Indian,5,1499
12955,2026-04-11 19:20:00,Pune,Indian,6,547
12956,2026-07-04 21:45:00,Delhi,Indian,5,907
12957,2026-02-21 18:22:00,Bangalore,South Indian,3,500
12958,2026-05-10 18:29:00,Kolkata,Indian,5,1368
12959,2026-04-18 11:37:00,Pune,North Indian,6,1462
12960,2026-04-11 19:52:00,Bangalore,South Indian,3,441
12961,2026-07-10 14:36:00,Bangalore,Biryani,4,537
12962,2026-06-04 21:18:00,Bangalore,South Indian,6,386
12963,2026-04-13 07:47:00,Bangalore,Biryani,6,683
12964,2026-01-19 16:18:00,Kolkata,Indian,2,298
12965,2026-01-25 19:39:00,Mumbai,North Indian,4,923
12966,2026-03-04 19:27:00,Mumbai,Indian,6,687
12967,2026-02-02 19:36:00,Pune,North Indian,2,635
12968,2026-04-25 12:42:00,Mumbai,Biryani,3,372
12969,2026-06-27 21:18:00,Mumbai,Chinese,1,763
12970,2026-07-17 14:30:00,Mumbai,South Indian,3,915
12971,2026-02-11 08:07:00,Pune,Indian,3,1498
12972,2026-04-15 07:31:00,Pune,Fast Food,1,1422
12973,2026-02-11 23:40:00,Hyderabad,Italian,6,1000
12974,2026-07-06 19:38:00,Kolkata,Indian,6,1382
12975,2026-02-25 13:14:00,Hyderabad,Chinese,4,876
12976,2026-04-26 20:12:00,Delhi,Indian,2,763
12977,2026-01-28 12:51:00,Bangalore,Chinese,3,916
12978,2026-03-27 10:11:00,Mumbai,Biryani,6,534
12979,2026-02-16 00:12:00,Bangalore,Fast Food,4,1391
12980,2026-03-20 20:13:00,Bangalore,Fast Food,3,321
12981,2026-01-31 23:16:00,Pune,Indian,6,335
12982,2026-04-10 08:58:00,Bangalore,Indian,1,593
12983,2026-07-01 18:59:00,Delhi,Desserts,6,420
12984,2026-01-07 14:24:00,Delhi,Fast Food,3,794
12985,2026-02-28 17:15:00,Pune,Fast Food,2,633
12986,2026-03-17 13:20:00,Kolkata,Fast Food,5,336
12987,2026-02-18 20:30:00,Pune,Fast Food,3,1055
12988,2026-01-19 08:14:00,Kolkata,Indian,1,818
12989,2026-06-17 16:19:00,Mumbai,Italian,4,1264
12990,2026-06-08 04:26:00,Mumbai,Chinese,5,434
12991,2026-07-05 20:32:00,Delhi,North Indian,6,564
12992,2026-06-19 22:15:00,Delhi,North Indian,3,365
12993,2026-05-17 12:26:00,Kolkata,North Indian,6,829
12994,2026-06-02 08:55:00,Bangalore,Fast Food,3,1299
12995,2026-03-15 21:03:00,Hyderabad,Desserts,1,537
12996,2026-05-12 10:53:00,Kolkata,Biryani,2,1412
12997,2026-04-10 04:17:00,Delhi,Italian,5,678
12998,2026-03-02 17:31:00,Delhi,South Indian,2,952
12999,2026-05-03 11:05:00,Kolkata,Chinese,5,1270
13000,2026-06-16 22:25:00,Mumbai,Biryani,2,1497
13001,2026-03-29 13:07:00,Hyderabad,Biryani,2,914
13002,2026-01-17 18:48:00,Mumbai,Indian,2,1173
13003,2026-02-24 12:35:00,Kolkata,North Indian,3,460
13004,2026-06-27 19:42:00,Pune,North Indian,6,1162
13005,2026-05-26 12:48:00,Bangalore,Indian,5,890
13006,2026-02-24 11:02:00,Bangalore,Fast Food,5,845
13007,2026-01-02 14:19:00,Kolkata,North Indian,6,670
13008,2026-03-28 14:55:00,Bangalore,Indian,5,1058
13009,2026-07-14 12:40:00,Delhi,Biryani,6,539
13010,2026-03-05 16:58:00,Pune,Biryani,4,458
13011,2026-05-14 13:58:00,Delhi,Biryani,6,295
13012,2026-07-11 07:48:00,Delhi,Italian,2,244
13013,2026-07-05 18:09:00,Delhi,South Indian,2,922
13014,2026-02-07 13:29:00,Mumbai,Biryani,5,1248
13015,2026-06-21 19:37:00,Bangalore,Biryani,3,515
13016,2026-02-17 21:54:00,Delhi,Italian,2,1230
13017,2026-05-21 11:50:00,Pune,Italian,1,823
13018,2026-05-29 18:09:00,Bangalore,Fast Food,6,775
13019,2026-03-12 17:02:00,Pune,North Indian,5,1039
13020,2026-03-19 17:43:00,Delhi,Biryani,3,1470
13021,2026-02-04 10:28:00,Mumbai,Indian,6,899
13022,2026-04-17 19:48:00,Kolkata,North Indian,4,372
13023,2026-01-03 09:59:00,Bangalore,Biryani,3,1236
13024,2026-06-25 17:54:00,Hyderabad,South Indian,1,523
13025,2026-03-10 22:09:00,Pune,Chinese,6,1328
13026,2026-02-19 13:07:00,Pune,Biryani,4,569
13027,2026-07-19 18:36:00,Delhi,Fast Food,5,783
13028,2026-06-21 08:39:00,Mumbai,Chinese,4,1424
13029,2026-01-03 15:18:00,Kolkata,South Indian,6,301
13030,2026-03-31 20:31:00,Pune,South Indian,3,1326
13031,2026-04-30 08:55:00,Mumbai,Italian,2,1169
13032,2026-05-14 13:40:00,Mumbai,Biryani,6,928
13033,2026-03-02 05:59:00,Delhi,Indian,4,1195
13034,2026-02-05 08:00:00,Bangalore,South Indian,1,1251
13035,2026-07-08 06:54:00,Bangalore,Biryani,3,745
13036,2026-07-14 21:21:00,Mumbai,Biryani,4,1247
13037,2026-01-15 20:52:00,Mumbai,Biryani,3,1413
13038,2026-06-11 17:49:00,Bangalore,North Indian,3,1038
13039,2026-01-19 18:12:00,Mumbai,North Indian,2,1424
13040,2026-06-25 09:25:00,Bangalore,North Indian,2,1450
13041,2026-07-12 09:12:00,Hyderabad,South Indian,3,467
13042,2026-06-26 11:25:00,Pune,Desserts,1,187
13043,2026-05-01 18:40:00,Kolkata,Fast Food,3,1309
13044,2026-07-02 19:51:00,Hyderabad,Indian,5,273
13045,2026-03-08 06:41:00,Mumbai,South Indian,5,1266
13046,2026-03-04 23:28:00,Mumbai,North Indian,4,193
13047,2026-03-18 22:03:00,Delhi,Indian,6,1154
13048,2026-07-16 07:33:00,Hyderabad,Indian,2,866
13049,2026-05-09 20:36:00,Delhi,North Indian,2,745
13050,2026-04-13 13:26:00,Hyderabad,Chinese,6,943
13051,2026-05-02 08:55:00,Bangalore,Chinese,6,384
13052,2026-04-23 20:16:00,Kolkata,Biryani,6,428
13053,2026-03-22 07:43:00,Kolkata,Fast Food,1,1449
13054,2026-03-28 12:24:00,Delhi,Indian,5,1312
13055,2026-07-03 21:55:00,Delhi,Biryani,4,891
13056,2026-06-06 23:42:00,Pune,Chinese,5,630
13057,2026-04-02 20:09:00,Pune,Italian,6,393
13058,2026-04-01 18:53:00,Delhi,South Indian,1,961
13059,2026-05-30 12:03:00,Mumbai,Biryani,6,388
13060,2026-01-18 11:48:00,Delhi,Fast Food,2,1377
13061,2026-04-21 10:53:00,Bangalore,Fast Food,4,531
13062,2026-07-03 15:12:00,Hyderabad,Indian,3,703
13063,2026-03-20 19:41:00,Mumbai,Fast Food,1,1106
13064,2026-04-28 16:35:00,Pune,Indian,5,204
13065,2026-06-09 17:18:00,Pune,Fast Food,4,492
13066,2026-05-26 20:16:00,Pune,Desserts,6,655
13067,2026-03-10 14:33:00,Delhi,Chinese,5,1441
13068,2026-06-06 18:43:00,Pune,South Indian,5,350
13069,2026-03-17 19:17:00,Bangalore,Chinese,5,666
13070,2026-04-19 18:17:00,Mumbai,Fast Food,5,1298
13071,2026-07-19 19:05:00,Bangalore,Indian,4,1086
13072,2026-02-18 05:03:00,Mumbai,Italian,6,815
13073,2026-07-04 20:57:00,Delhi,Desserts,1,850
13074,2026-06-02 17:02:00,Hyderabad,Indian,4,294
13075,2026-04-14 18:41:00,Bangalore,North Indian,5,1023
13076,2026-01-08 14:33:00,Kolkata,Chinese,3,842
13077,2026-01-14 12:41:00,Mumbai,Desserts,3,448
13078,2026-07-09 18:02:00,Delhi,Fast Food,1,1494
13079,2026-07-20 19:22:00,Kolkata,Indian,2,1357
13080,2026-07-08 21:53:00,Bangalore,Fast Food,3,1005
13081,2026-05-20 16:30:00,Kolkata,South Indian,3,1419
13082,2026-07-14 13:42:00,Kolkata,North Indian,6,338
13083,2026-05-09 22:53:00,Delhi,Biryani,4,1485
13084,2026-02-14 20:50:00,Bangalore,Fast Food,2,229
13085,2026-06-20 19:29:00,Kolkata,Desserts,1,1194
13086,2026-02-15 15:54:00,Delhi,Italian,1,544
13087,2026-01-12 15:29:00,Bangalore,Biryani,5,343
13088,2026-06-08 19:33:00,Pune,Biryani,6,1063
13089,2026-06-24 13:39:00,Delhi,Italian,2,1472
13090,2026-04-25 15:48:00,Pune,North Indian,4,1202
13091,2026-04-04 16:23:00,Delhi,Chinese,2,543
13092,2026-04-12 15:25:00,Bangalore,Indian,6,1045
13093,2026-04-13 20:43:00,Pune,Italian,1,777
13094,2026-03-17 22:12:00,Hyderabad,Chinese,4,1208
13095,2026-01-18 20:29:00,Mumbai,Desserts,2,1107
13096,2026-05-20 13:07:00,Kolkata,North Indian,2,366
13097,2026-06-01 13:25:00,Hyderabad,Biryani,4,436
13098,2026-04-05 19:34:00,Bangalore,Desserts,1,1499
13099,2026-06-02 13:55:00,Mumbai,North Indian,3,496
13100,2026-07-11 09:05:00,Delhi,Indian,4,445
13101,2026-01-15 07:16:00,Pune,North Indian,1,996
13102,2026-02-01 17:20:00,Bangalore,Desserts,1,1045
13103,2026-03-06 11:05:00,Bangalore,Biryani,1,646
13104,2026-03-22 18:21:00,Kolkata,Biryani,4,1225
13105,2026-07-19 21:10:00,Pune,Fast Food,5,1010
13106,2026-02-03 21:45:00,Kolkata,North Indian,5,398
